Date,Location,MinTemp,MaxTemp,Rainfall,Month,Year
20/02/2014,Melbourne,12.6,20.8,9.4,2,2014
21/02/2014,Melbourne,13.2,20.8,0,2,2014
22/02/2014,Melbourne,14.2,20.2,NA,2,2014
23/02/2014,Melbourne,14.2,23.8,NA,2,2014
24/02/2014,Melbourne,14.6,25.2,0.6,2,2014
25/02/2014,Melbourne,15.5,33,0,2,2014
26/02/2014,Melbourne,15.1,22.6,0,2,2014
27/02/2014,Melbourne,14.4,22.3,0.2,2,2014
28/02/2014,Melbourne,13.8,23.5,0,2,2014
1/03/2014,Melbourne,15.9,24.2,0,3,2014
2/03/2014,Melbourne,16.9,23.4,0,3,2014
3/03/2014,Melbourne,15.7,25.3,0,3,2014
4/03/2014,Melbourne,16,33.7,0,3,2014
5/03/2014,Melbourne,19.5,23,0,3,2014
6/03/2014,Melbourne,14.3,21.4,0,3,2014
7/03/2014,Melbourne,14.3,23.1,0,3,2014
8/03/2014,Melbourne,15,28.4,0,3,2014
9/03/2014,Melbourne,16.5,33.1,0,3,2014
10/03/2014,Melbourne,21.3,32.7,0,3,2014
11/03/2014,Melbourne,19.3,31.2,0,3,2014
12/03/2014,Melbourne,16.7,22.2,2.2,3,2014
13/03/2014,Melbourne,13.7,22.9,0,3,2014
14/03/2014,Melbourne,14.9,27.3,0,3,2014
15/03/2014,Melbourne,17.3,29.6,NA,3,2014
16/03/2014,Melbourne,13.7,20.5,NA,3,2014
17/03/2014,Melbourne,14.2,24.9,5.8,3,2014
18/03/2014,Melbourne,15.9,25.1,0,3,2014
19/03/2014,Melbourne,13.7,22.7,0,3,2014
20/03/2014,Melbourne,11.2,30.9,0,3,2014
21/03/2014,Melbourne,14.6,23.6,0,3,2014
22/03/2014,Melbourne,13.3,19.6,NA,3,2014
23/03/2014,Melbourne,13.9,19.3,NA,3,2014
24/03/2014,Melbourne,12.5,19,4.4,3,2014
25/03/2014,Melbourne,12.1,24.6,0.8,3,2014
26/03/2014,Melbourne,14.1,27,0,3,2014
27/03/2014,Melbourne,17.1,25.4,4.4,3,2014
28/03/2014,Melbourne,17.1,22.1,7.8,3,2014
29/03/2014,Melbourne,12.7,24.4,NA,3,2014
30/03/2014,Melbourne,14.6,26.5,NA,3,2014
31/03/2014,Melbourne,16.6,30.9,0.8,3,2014
1/04/2014,Melbourne,18.9,33.4,0,4,2014
2/04/2014,Melbourne,23,24.9,0,4,2014
3/04/2014,Melbourne,15.1,18.3,0.6,4,2014
4/04/2014,Melbourne,14.6,20.7,0,4,2014
5/04/2014,Melbourne,15,24.5,0,4,2014
6/04/2014,Melbourne,12.5,25.4,0,4,2014
7/04/2014,Melbourne,13.3,24.9,NA,4,2014
8/04/2014,Melbourne,16.6,22,NA,4,2014
9/04/2014,Melbourne,16.7,18,14.8,4,2014
10/04/2014,Melbourne,16.5,19.3,18.6,4,2014
11/04/2014,Melbourne,17,19.2,12.8,4,2014
12/04/2014,Melbourne,15.5,23,NA,4,2014
13/04/2014,Melbourne,13,22.5,NA,4,2014
14/04/2014,Melbourne,12.5,21.1,1,4,2014
15/04/2014,Melbourne,12.6,21.9,0,4,2014
16/04/2014,Melbourne,10,22.3,0,4,2014
17/04/2014,Melbourne,11.2,25.1,0,4,2014
18/04/2014,Melbourne,13.9,19,NA,4,2014
19/04/2014,Melbourne,11.7,18.1,NA,4,2014
20/04/2014,Melbourne,12.7,19.1,NA,4,2014
21/04/2014,Melbourne,12.5,18.5,NA,4,2014
22/04/2014,Melbourne,13.3,16.8,8.4,4,2014
23/04/2014,Melbourne,11.9,19.4,6.6,4,2014
24/04/2014,Melbourne,12.3,18.8,0.6,4,2014
25/04/2014,Melbourne,6.5,20.9,0,4,2014
26/04/2014,Melbourne,9,19.3,0,4,2014
27/04/2014,Melbourne,9.5,17.6,0,4,2014
28/04/2014,Melbourne,6.5,22.4,0,4,2014
29/04/2014,Melbourne,13.9,20,0,4,2014
30/04/2014,Melbourne,10.5,17.8,13.4,4,2014
1/05/2014,Melbourne,6.3,16.2,0,5,2014
2/05/2014,Melbourne,9.1,14.3,0.2,5,2014
3/05/2014,Melbourne,10.1,17.6,NA,5,2014
4/05/2014,Melbourne,8.7,14.2,NA,5,2014
5/05/2014,Melbourne,9.8,16.7,10.8,5,2014
6/05/2014,Melbourne,10.7,16.5,1,5,2014
7/05/2014,Melbourne,9.7,16.5,1.2,5,2014
8/05/2014,Melbourne,4.3,18.9,0,5,2014
9/05/2014,Melbourne,7,18.6,0,5,2014
10/05/2014,Melbourne,12.1,16.6,NA,5,2014
11/05/2014,Melbourne,9.7,20,NA,5,2014
12/05/2014,Melbourne,7.8,20.1,13.2,5,2014
13/05/2014,Melbourne,8.3,20.4,0,5,2014
14/05/2014,Melbourne,8.7,20.5,0,5,2014
15/05/2014,Melbourne,13.9,22.5,0,5,2014
16/05/2014,Melbourne,16.8,23.2,0,5,2014
17/05/2014,Melbourne,16.8,20.1,0,5,2014
18/05/2014,Melbourne,17.3,21.5,0,5,2014
19/05/2014,Melbourne,17.4,23.5,0,5,2014
20/05/2014,Melbourne,14.2,21.8,0,5,2014
21/05/2014,Melbourne,11,23.8,1.6,5,2014
22/05/2014,Melbourne,12.5,21.1,0,5,2014
23/05/2014,Melbourne,15.5,20.7,4.6,5,2014
24/05/2014,Melbourne,10.9,18.1,NA,5,2014
25/05/2014,Melbourne,12.2,20.5,NA,5,2014
26/05/2014,Melbourne,12.3,22.1,0.6,5,2014
27/05/2014,Melbourne,15.8,20.1,0,5,2014
28/05/2014,Melbourne,13,19,2,5,2014
29/05/2014,Melbourne,9.8,15.9,0,5,2014
30/05/2014,Melbourne,6.4,17.9,0,5,2014
31/05/2014,Melbourne,7,18.8,0,5,2014
1/06/2014,Melbourne,11.4,15.1,NA,6,2014
2/06/2014,Melbourne,11.5,17.4,7.8,6,2014
3/06/2014,Melbourne,12.6,16.6,3.2,6,2014
4/06/2014,Melbourne,10.8,18.6,3,6,2014
5/06/2014,Melbourne,11.9,17.1,5.2,6,2014
6/06/2014,Melbourne,8.5,16.6,0.8,6,2014
7/06/2014,Melbourne,10.5,17.5,NA,6,2014
8/06/2014,Melbourne,11.2,15.9,NA,6,2014
9/06/2014,Melbourne,8.6,15.6,NA,6,2014
10/06/2014,Melbourne,9.7,19,0.4,6,2014
11/06/2014,Melbourne,6.9,16.6,0,6,2014
12/06/2014,Melbourne,9.2,16.3,0,6,2014
13/06/2014,Melbourne,12.2,17,5.8,6,2014
14/06/2014,Melbourne,10.3,15.8,NA,6,2014
15/06/2014,Melbourne,9.9,16.4,NA,6,2014
16/06/2014,Melbourne,10.4,17,2.4,6,2014
17/06/2014,Melbourne,10.1,16.3,2.2,6,2014
18/06/2014,Melbourne,11.1,14.3,0,6,2014
19/06/2014,Melbourne,8,12.3,0,6,2014
20/06/2014,Melbourne,9.3,15.5,0,6,2014
21/06/2014,Melbourne,11.3,15.7,0,6,2014
22/06/2014,Melbourne,7.7,15.8,0,6,2014
23/06/2014,Melbourne,8.5,14.7,0,6,2014
24/06/2014,Melbourne,7.1,14.5,4.6,6,2014
25/06/2014,Melbourne,8.6,16,6.2,6,2014
26/06/2014,Melbourne,11.2,16.8,0.6,6,2014
27/06/2014,Melbourne,11,14.7,0,6,2014
28/06/2014,Melbourne,9.6,13,NA,6,2014
29/06/2014,Melbourne,8.8,11.3,NA,6,2014
30/06/2014,Melbourne,6.5,13.3,11.2,6,2014
1/07/2014,Melbourne,8.3,13.4,0.4,7,2014
2/07/2014,Melbourne,10.8,17.3,0,7,2014
3/07/2014,Melbourne,7.7,12.7,0,7,2014
4/07/2014,Melbourne,8.2,12.9,0,7,2014
5/07/2014,Melbourne,8.6,15.4,NA,7,2014
6/07/2014,Melbourne,10.3,14.1,NA,7,2014
7/07/2014,Melbourne,9,16,0.8,7,2014
8/07/2014,Melbourne,9.2,14.9,0,7,2014
9/07/2014,Melbourne,9.3,11.2,0.2,7,2014
10/07/2014,Melbourne,7.7,15.6,4.6,7,2014
11/07/2014,Melbourne,8,14.4,0.2,7,2014
12/07/2014,Melbourne,7.2,11.6,NA,7,2014
13/07/2014,Melbourne,5.2,15,NA,7,2014
14/07/2014,Melbourne,6.9,13.4,5.8,7,2014
15/07/2014,Melbourne,8.3,13.1,0,7,2014
16/07/2014,Melbourne,9.7,14.7,2.2,7,2014
17/07/2014,Melbourne,8.8,12.3,0,7,2014
18/07/2014,Melbourne,5.9,14.3,3,7,2014
19/07/2014,Melbourne,8.5,13.5,NA,7,2014
20/07/2014,Melbourne,7.9,13.7,NA,7,2014
21/07/2014,Melbourne,4.9,13.2,0.4,7,2014
22/07/2014,Melbourne,5.6,12.5,0,7,2014
23/07/2014,Melbourne,4.5,13.7,0,7,2014
24/07/2014,Melbourne,4.5,15,0,7,2014
25/07/2014,Melbourne,8.8,16.1,NA,7,2014
26/07/2014,Melbourne,12.3,15.3,NA,7,2014
27/07/2014,Melbourne,7,17,NA,7,2014
28/07/2014,Melbourne,9.7,16.9,1.4,7,2014
29/07/2014,Melbourne,11.4,16.5,0,7,2014
30/07/2014,Melbourne,11.9,19.1,0,7,2014
31/07/2014,Melbourne,13.7,19.9,0,7,2014
1/08/2014,Melbourne,6,10.3,6.6,8,2014
2/08/2014,Melbourne,4.7,13.6,NA,8,2014
3/08/2014,Melbourne,1.4,14.8,NA,8,2014
4/08/2014,Melbourne,1.8,15.3,NA,8,2014
5/08/2014,Melbourne,4.4,16.8,14.2,8,2014
6/08/2014,Melbourne,10.6,16.5,0,8,2014
7/08/2014,Melbourne,10.7,14,0.8,8,2014
8/08/2014,Melbourne,10.7,16.4,3.6,8,2014
9/08/2014,Melbourne,8.1,15.1,NA,8,2014
10/08/2014,Melbourne,9.4,14,NA,8,2014
11/08/2014,Melbourne,5.8,13.6,8.4,8,2014
12/08/2014,Melbourne,6.4,13,0.6,8,2014
13/08/2014,Melbourne,8.1,15.7,0,8,2014
14/08/2014,Melbourne,10,15.1,0.4,8,2014
15/08/2014,Melbourne,4,17.5,0,8,2014
16/08/2014,Melbourne,5.9,13.4,0,8,2014
17/08/2014,Melbourne,7.5,16.7,0,8,2014
18/08/2014,Melbourne,9.9,13.6,0,8,2014
19/08/2014,Melbourne,10.7,13.9,1.2,8,2014
20/08/2014,Melbourne,10.2,13.6,0,8,2014
21/08/2014,Melbourne,8.4,18.1,0,8,2014
22/08/2014,Melbourne,7.2,21.2,0,8,2014
23/08/2014,Melbourne,7.3,20.5,NA,8,2014
24/08/2014,Melbourne,11,16.3,NA,8,2014
25/08/2014,Melbourne,10.7,16.7,1.4,8,2014
26/08/2014,Melbourne,7.8,19.4,0,8,2014
27/08/2014,Melbourne,7.1,19.9,0,8,2014
28/08/2014,Melbourne,8.1,20.2,0,8,2014
29/08/2014,Melbourne,8,15.3,0,8,2014
30/08/2014,Melbourne,11.2,21.4,0,8,2014
31/08/2014,Melbourne,10.8,21.6,0,8,2014
1/09/2014,Melbourne,15,15.4,0,9,2014
2/09/2014,Melbourne,9.1,16.4,10.4,9,2014
3/09/2014,Melbourne,7.8,15.4,0.4,9,2014
4/09/2014,Melbourne,5.7,16.4,0,9,2014
5/09/2014,Melbourne,5,16.9,0,9,2014
6/09/2014,Melbourne,6.3,19.4,0,9,2014
7/09/2014,Melbourne,6.6,21.2,0,9,2014
8/09/2014,Melbourne,10.8,21.2,0,9,2014
9/09/2014,Melbourne,15.6,20.4,0,9,2014
10/09/2014,Melbourne,11.4,19.7,2,9,2014
11/09/2014,Melbourne,11.5,17.4,3,9,2014
12/09/2014,Melbourne,6.3,16.3,NA,9,2014
13/09/2014,Melbourne,6.6,18.9,NA,9,2014
14/09/2014,Melbourne,7.3,20.9,NA,9,2014
15/09/2014,Melbourne,9.3,18.7,0.2,9,2014
16/09/2014,Melbourne,11.2,15,0,9,2014
17/09/2014,Melbourne,8.9,16.7,3.2,9,2014
18/09/2014,Melbourne,7.7,14,0.4,9,2014
19/09/2014,Melbourne,8.6,15.7,1.4,9,2014
20/09/2014,Melbourne,10,17.5,0,9,2014
21/09/2014,Melbourne,11.7,17.5,0,9,2014
22/09/2014,Melbourne,5.6,23.7,0,9,2014
23/09/2014,Melbourne,10.2,25.8,0,9,2014
24/09/2014,Melbourne,15.2,23.7,0,9,2014
25/09/2014,Melbourne,13.6,17.1,13.2,9,2014
26/09/2014,Melbourne,10.7,19.5,0,9,2014
27/09/2014,Melbourne,8.8,23.4,0,9,2014
28/09/2014,Melbourne,15.5,28,0,9,2014
29/09/2014,Melbourne,14.4,23.6,0,9,2014
30/09/2014,Melbourne,14.2,24.2,0,9,2014
1/10/2014,Melbourne,7.1,16.6,2.2,10,2014
2/10/2014,Melbourne,9.4,17.9,0.2,10,2014
3/10/2014,Melbourne,10.8,19.4,0.4,10,2014
4/10/2014,Melbourne,9,26.5,0,10,2014
5/10/2014,Melbourne,13.9,19.5,0,10,2014
6/10/2014,Melbourne,9.3,25.3,0,10,2014
7/10/2014,Melbourne,12.2,18.4,1.2,10,2014
8/10/2014,Melbourne,8.8,18.8,0.8,10,2014
9/10/2014,Melbourne,9.8,23.3,0,10,2014
10/10/2014,Melbourne,13.6,24.9,0,10,2014
11/10/2014,Melbourne,13.9,21.6,0,10,2014
12/10/2014,Melbourne,10.3,30,0,10,2014
13/10/2014,Melbourne,10.2,16.7,5.4,10,2014
14/10/2014,Melbourne,8.6,17.3,7.4,10,2014
15/10/2014,Melbourne,8.4,17.5,0,10,2014
16/10/2014,Melbourne,10.8,17.2,0,10,2014
17/10/2014,Melbourne,10.6,18.4,4.6,10,2014
18/10/2014,Melbourne,8.7,24.4,0,10,2014
19/10/2014,Melbourne,14.7,29.1,0,10,2014
20/10/2014,Melbourne,10.8,21.2,0,10,2014
21/10/2014,Melbourne,8.3,29.1,0,10,2014
22/10/2014,Melbourne,14,31.8,0,10,2014
23/10/2014,Melbourne,15.2,22.7,0,10,2014
24/10/2014,Melbourne,15.2,30.6,0,10,2014
25/10/2014,Melbourne,14.6,20.3,0,10,2014
26/10/2014,Melbourne,13.9,24.6,0,10,2014
27/10/2014,Melbourne,13.8,20,25.6,10,2014
28/10/2014,Melbourne,11.5,20.5,3.6,10,2014
29/10/2014,Melbourne,10.9,23.2,0.6,10,2014
30/10/2014,Melbourne,13.7,22.3,0,10,2014
31/10/2014,Melbourne,10.8,32.9,0.2,10,2014
1/11/2014,Melbourne,13.6,17.9,NA,11,2014
2/11/2014,Melbourne,9,16.8,NA,11,2014
3/11/2014,Melbourne,10.5,23.3,NA,11,2014
4/11/2014,Melbourne,13.3,29.4,NA,11,2014
5/11/2014,Melbourne,13,18.8,NA,11,2014
6/11/2014,Melbourne,11,23.9,NA,11,2014
7/11/2014,Melbourne,11.6,33,5.2,11,2014
8/11/2014,Melbourne,19.3,35.2,NA,11,2014
9/11/2014,Melbourne,13.1,20,NA,11,2014
10/11/2014,Melbourne,11.6,21.1,0.6,11,2014
11/11/2014,Melbourne,12.8,19.2,0,11,2014
12/11/2014,Melbourne,9.5,25.1,0,11,2014
13/11/2014,Melbourne,13.3,31.3,0,11,2014
14/11/2014,Melbourne,18.9,20.9,0,11,2014
15/11/2014,Melbourne,12.4,18.1,NA,11,2014
16/11/2014,Melbourne,10.9,19.3,NA,11,2014
17/11/2014,Melbourne,12.4,21.1,39,11,2014
18/11/2014,Melbourne,11.3,21.2,0,11,2014
19/11/2014,Melbourne,11.6,30.1,0,11,2014
20/11/2014,Melbourne,16.2,28.7,0,11,2014
21/11/2014,Melbourne,16.8,23.9,0.8,11,2014
22/11/2014,Melbourne,13.4,31.4,NA,11,2014
23/11/2014,Melbourne,17,25.5,NA,11,2014
24/11/2014,Melbourne,15.7,19.9,2,11,2014
25/11/2014,Melbourne,11,22.3,NA,11,2014
26/11/2014,Melbourne,11.8,19.8,12,11,2014
27/11/2014,Melbourne,13.2,20.2,0,11,2014
28/11/2014,Melbourne,12.1,21,0,11,2014
29/11/2014,Melbourne,13.3,25,0,11,2014
30/11/2014,Melbourne,15.5,34.8,0,11,2014
1/12/2014,Melbourne,21.1,29.3,0,12,2014
2/12/2014,Melbourne,16.7,26.1,0.2,12,2014
3/12/2014,Melbourne,16.5,23.9,0,12,2014
4/12/2014,Melbourne,17.6,27.7,8.6,12,2014
5/12/2014,Melbourne,17.7,21.4,NA,12,2014
6/12/2014,Melbourne,15.6,22.9,NA,12,2014
7/12/2014,Melbourne,13.8,17.9,NA,12,2014
8/12/2014,Melbourne,14,21.8,19.4,12,2014
9/12/2014,Melbourne,15.5,21.7,0,12,2014
10/12/2014,Melbourne,13.7,21.3,0,12,2014
11/12/2014,Melbourne,16.3,22.1,0.6,12,2014
12/12/2014,Melbourne,14.3,27.8,0,12,2014
13/12/2014,Melbourne,15.1,31.5,0,12,2014
14/12/2014,Melbourne,21.4,26.2,0,12,2014
15/12/2014,Melbourne,16.7,24.2,0,12,2014
16/12/2014,Melbourne,16.6,32.6,0,12,2014
17/12/2014,Melbourne,12.2,22.7,0,12,2014
18/12/2014,Melbourne,12.1,24.6,0,12,2014
19/12/2014,Melbourne,11.3,21.1,2,12,2014
20/12/2014,Melbourne,12.6,23.8,0,12,2014
21/12/2014,Melbourne,13.7,33.8,NA,12,2014
22/12/2014,Melbourne,17.9,25.2,NA,12,2014
23/12/2014,Melbourne,19.9,26.8,1.2,12,2014
24/12/2014,Melbourne,14.4,23,0.4,12,2014
25/12/2014,Melbourne,14.4,24.1,0,12,2014
26/12/2014,Melbourne,10.9,21.1,7.4,12,2014
27/12/2014,Melbourne,12.2,23,0,12,2014
28/12/2014,Melbourne,13.4,32.1,0,12,2014
29/12/2014,Melbourne,17.5,26.4,0,12,2014
30/12/2014,Melbourne,13.4,24.6,0,12,2014
31/12/2014,Melbourne,11.9,25.8,0,12,2014
1/01/2015,Melbourne,14,27.3,0,1,2015
2/01/2015,Melbourne,15.9,39.4,0,1,2015
3/01/2015,Melbourne,20.8,38.4,0,1,2015
4/01/2015,Melbourne,16.4,23.9,5.4,1,2015
5/01/2015,Melbourne,15.6,23.9,0.2,1,2015
6/01/2015,Melbourne,17.6,NA,0,1,2015
7/01/2015,Melbourne,NA,NA,NA,1,2015
8/01/2015,Melbourne,NA,NA,NA,1,2015
9/01/2015,Melbourne,NA,NA,NA,1,2015
10/01/2015,Melbourne,NA,NA,NA,1,2015
11/01/2015,Melbourne,NA,NA,NA,1,2015
12/01/2015,Melbourne,NA,NA,NA,1,2015
13/01/2015,Melbourne,NA,NA,NA,1,2015
14/01/2015,Melbourne,NA,NA,NA,1,2015
15/01/2015,Melbourne,NA,NA,NA,1,2015
16/01/2015,Melbourne,NA,NA,NA,1,2015
17/01/2015,Melbourne,NA,NA,NA,1,2015
18/01/2015,Melbourne,NA,NA,NA,1,2015
19/01/2015,Melbourne,NA,NA,NA,1,2015
20/01/2015,Melbourne,NA,NA,NA,1,2015
21/01/2015,Melbourne,NA,NA,NA,1,2015
22/01/2015,Melbourne,NA,NA,NA,1,2015
23/01/2015,Melbourne,NA,NA,NA,1,2015
24/01/2015,Melbourne,NA,NA,NA,1,2015
25/01/2015,Melbourne,NA,NA,NA,1,2015
26/01/2015,Melbourne,NA,NA,NA,1,2015
27/01/2015,Melbourne,NA,NA,NA,1,2015
28/01/2015,Melbourne,NA,NA,NA,1,2015
29/01/2015,Melbourne,NA,NA,NA,1,2015
30/01/2015,Melbourne,NA,NA,NA,1,2015
31/01/2015,Melbourne,NA,NA,NA,1,2015
1/02/2015,Melbourne,NA,NA,NA,2,2015
2/02/2015,Melbourne,NA,NA,NA,2,2015
3/02/2015,Melbourne,NA,NA,NA,2,2015
4/02/2015,Melbourne,NA,NA,NA,2,2015
5/02/2015,Melbourne,NA,NA,NA,2,2015
6/02/2015,Melbourne,NA,NA,NA,2,2015
7/02/2015,Melbourne,NA,NA,NA,2,2015
8/02/2015,Melbourne,NA,NA,NA,2,2015
9/02/2015,Melbourne,NA,NA,NA,2,2015
10/02/2015,Melbourne,NA,NA,NA,2,2015
11/02/2015,Melbourne,NA,NA,NA,2,2015
12/02/2015,Melbourne,NA,NA,NA,2,2015
13/02/2015,Melbourne,NA,NA,NA,2,2015
14/02/2015,Melbourne,NA,NA,NA,2,2015
15/02/2015,Melbourne,NA,NA,NA,2,2015
16/02/2015,Melbourne,NA,NA,NA,2,2015
17/02/2015,Melbourne,NA,NA,NA,2,2015
18/02/2015,Melbourne,NA,NA,NA,2,2015
19/02/2015,Melbourne,NA,NA,NA,2,2015
20/02/2015,Melbourne,NA,NA,NA,2,2015
21/02/2015,Melbourne,NA,NA,NA,2,2015
22/02/2015,Melbourne,NA,NA,NA,2,2015
23/02/2015,Melbourne,NA,NA,NA,2,2015
24/02/2015,Melbourne,NA,NA,NA,2,2015
25/02/2015,Melbourne,NA,NA,NA,2,2015
26/02/2015,Melbourne,NA,NA,NA,2,2015
27/02/2015,Melbourne,NA,NA,NA,2,2015
28/02/2015,Melbourne,NA,NA,NA,2,2015
1/03/2015,Melbourne,NA,NA,NA,3,2015
2/03/2015,Melbourne,NA,NA,NA,3,2015
3/03/2015,Melbourne,NA,NA,NA,3,2015
4/03/2015,Melbourne,NA,NA,NA,3,2015
5/03/2015,Melbourne,NA,NA,NA,3,2015
6/03/2015,Melbourne,NA,NA,NA,3,2015
7/03/2015,Melbourne,NA,NA,NA,3,2015
8/03/2015,Melbourne,NA,NA,NA,3,2015
9/03/2015,Melbourne,NA,NA,NA,3,2015
10/03/2015,Melbourne,NA,NA,NA,3,2015
11/03/2015,Melbourne,NA,NA,NA,3,2015
12/03/2015,Melbourne,NA,NA,NA,3,2015
13/03/2015,Melbourne,NA,NA,NA,3,2015
14/03/2015,Melbourne,NA,NA,NA,3,2015
15/03/2015,Melbourne,NA,NA,NA,3,2015
16/03/2015,Melbourne,NA,NA,NA,3,2015
17/03/2015,Melbourne,NA,NA,NA,3,2015
18/03/2015,Melbourne,NA,NA,NA,3,2015
19/03/2015,Melbourne,NA,NA,NA,3,2015
20/03/2015,Melbourne,NA,NA,NA,3,2015
21/03/2015,Melbourne,NA,NA,NA,3,2015
22/03/2015,Melbourne,NA,NA,NA,3,2015
23/03/2015,Melbourne,NA,NA,NA,3,2015
24/03/2015,Melbourne,NA,NA,NA,3,2015
25/03/2015,Melbourne,NA,NA,NA,3,2015
26/03/2015,Melbourne,NA,NA,NA,3,2015
27/03/2015,Melbourne,NA,NA,NA,3,2015
28/03/2015,Melbourne,NA,NA,NA,3,2015
29/03/2015,Melbourne,NA,NA,NA,3,2015
30/03/2015,Melbourne,NA,NA,NA,3,2015
31/03/2015,Melbourne,NA,NA,NA,3,2015
1/04/2015,Melbourne,NA,NA,NA,4,2015
2/04/2015,Melbourne,NA,NA,NA,4,2015
3/04/2015,Melbourne,NA,NA,NA,4,2015
4/04/2015,Melbourne,NA,NA,NA,4,2015
5/04/2015,Melbourne,NA,NA,NA,4,2015
6/04/2015,Melbourne,NA,NA,NA,4,2015
7/04/2015,Melbourne,NA,NA,NA,4,2015
8/04/2015,Melbourne,NA,NA,NA,4,2015
9/04/2015,Melbourne,NA,NA,NA,4,2015
10/04/2015,Melbourne,NA,NA,NA,4,2015
11/04/2015,Melbourne,NA,NA,NA,4,2015
12/04/2015,Melbourne,NA,NA,NA,4,2015
13/04/2015,Melbourne,NA,NA,NA,4,2015
14/04/2015,Melbourne,NA,NA,NA,4,2015
15/04/2015,Melbourne,NA,NA,NA,4,2015
16/04/2015,Melbourne,NA,NA,NA,4,2015
17/04/2015,Melbourne,NA,NA,NA,4,2015
18/04/2015,Melbourne,NA,NA,NA,4,2015
19/04/2015,Melbourne,NA,NA,NA,4,2015
20/04/2015,Melbourne,NA,NA,NA,4,2015
21/04/2015,Melbourne,NA,NA,NA,4,2015
22/04/2015,Melbourne,NA,NA,NA,4,2015
23/04/2015,Melbourne,NA,NA,NA,4,2015
24/04/2015,Melbourne,NA,NA,NA,4,2015
25/04/2015,Melbourne,NA,NA,NA,4,2015
26/04/2015,Melbourne,NA,NA,NA,4,2015
27/04/2015,Melbourne,NA,NA,NA,4,2015
28/04/2015,Melbourne,NA,NA,NA,4,2015
29/04/2015,Melbourne,NA,NA,NA,4,2015
30/04/2015,Melbourne,NA,NA,NA,4,2015
1/05/2015,Melbourne,NA,NA,NA,5,2015
2/05/2015,Melbourne,NA,NA,NA,5,2015
3/05/2015,Melbourne,NA,NA,NA,5,2015
4/05/2015,Melbourne,NA,NA,NA,5,2015
5/05/2015,Melbourne,NA,NA,NA,5,2015
6/05/2015,Melbourne,NA,NA,NA,5,2015
7/05/2015,Melbourne,NA,NA,NA,5,2015
8/05/2015,Melbourne,NA,NA,NA,5,2015
9/05/2015,Melbourne,NA,NA,NA,5,2015
10/05/2015,Melbourne,NA,NA,NA,5,2015
11/05/2015,Melbourne,NA,NA,NA,5,2015
12/05/2015,Melbourne,NA,NA,NA,5,2015
13/05/2015,Melbourne,NA,NA,NA,5,2015
14/05/2015,Melbourne,NA,NA,NA,5,2015
15/05/2015,Melbourne,NA,NA,NA,5,2015
16/05/2015,Melbourne,NA,NA,NA,5,2015
17/05/2015,Melbourne,NA,NA,NA,5,2015
18/05/2015,Melbourne,NA,NA,NA,5,2015
19/05/2015,Melbourne,NA,NA,NA,5,2015
20/05/2015,Melbourne,NA,NA,NA,5,2015
21/05/2015,Melbourne,NA,NA,NA,5,2015
22/05/2015,Melbourne,NA,NA,NA,5,2015
23/05/2015,Melbourne,NA,NA,NA,5,2015
24/05/2015,Melbourne,NA,NA,NA,5,2015
25/05/2015,Melbourne,NA,NA,NA,5,2015
26/05/2015,Melbourne,NA,NA,NA,5,2015
27/05/2015,Melbourne,NA,NA,NA,5,2015
28/05/2015,Melbourne,NA,NA,NA,5,2015
29/05/2015,Melbourne,NA,NA,NA,5,2015
30/05/2015,Melbourne,NA,NA,NA,5,2015
31/05/2015,Melbourne,NA,NA,NA,5,2015
1/06/2015,Melbourne,NA,NA,NA,6,2015
2/06/2015,Melbourne,NA,NA,NA,6,2015
3/06/2015,Melbourne,NA,NA,NA,6,2015
4/06/2015,Melbourne,NA,NA,NA,6,2015
5/06/2015,Melbourne,NA,NA,NA,6,2015
6/06/2015,Melbourne,NA,NA,NA,6,2015
7/06/2015,Melbourne,NA,NA,NA,6,2015
8/06/2015,Melbourne,NA,NA,NA,6,2015
9/06/2015,Melbourne,NA,NA,NA,6,2015
10/06/2015,Melbourne,NA,NA,NA,6,2015
11/06/2015,Melbourne,NA,NA,NA,6,2015
12/06/2015,Melbourne,NA,NA,NA,6,2015
13/06/2015,Melbourne,NA,NA,NA,6,2015
14/06/2015,Melbourne,NA,NA,NA,6,2015
15/06/2015,Melbourne,NA,NA,NA,6,2015
16/06/2015,Melbourne,NA,NA,NA,6,2015
17/06/2015,Melbourne,NA,NA,NA,6,2015
18/06/2015,Melbourne,NA,NA,NA,6,2015
19/06/2015,Melbourne,NA,NA,NA,6,2015
20/06/2015,Melbourne,NA,NA,NA,6,2015
21/06/2015,Melbourne,NA,NA,NA,6,2015
22/06/2015,Melbourne,NA,NA,NA,6,2015
23/06/2015,Melbourne,NA,NA,NA,6,2015
24/06/2015,Melbourne,NA,NA,NA,6,2015
25/06/2015,Melbourne,NA,NA,NA,6,2015
26/06/2015,Melbourne,NA,NA,NA,6,2015
27/06/2015,Melbourne,NA,NA,NA,6,2015
28/06/2015,Melbourne,NA,NA,NA,6,2015
29/06/2015,Melbourne,NA,NA,NA,6,2015
30/06/2015,Melbourne,NA,NA,NA,6,2015
1/07/2015,Melbourne,NA,NA,NA,7,2015
2/07/2015,Melbourne,NA,NA,NA,7,2015
3/07/2015,Melbourne,NA,NA,NA,7,2015
4/07/2015,Melbourne,NA,NA,NA,7,2015
5/07/2015,Melbourne,NA,NA,NA,7,2015
